KEI,EQ,423.5,12/12/17,133,20/01/17,43081,42755
KELLTONTEC,BE,149.55,27/02/17,80.6,23/08/17,42793,42970
KERNEX,BZ,60.5,20/04/17,31.55,14/08/17,42845,42961
KESARENT,EQ,140.75,30/05/17,40.3,01/02/17,42885,42767
KESORAMIND,EQ,173.7,10/01/18,119.5,16/11/17,43110,43055
KEYCORPSER,EQ,97.8,20/06/17,35.15,11/01/17,42906,42746
KGL,BE,2.5,11/01/18,1,22/06/17,43111,42908
KHADIM,EQ,739.65,14/11/17,650,18/12/17,43053,43087
KHAITANLTD,EQ,47.55,11/01/18,10,03/02/17,43111,42769
KHANDSE,BE,33.8,04/01/18,12.15,17/11/17,43104,43056
KICL,EQ,2949,27/12/17,1165.3,20/01/17,43096,42755
KILITCH,EQ,95.7,11/12/17,43.05,16/02/17,43080,42782
KINGFA,EQ,894.9,18/04/17,42.33,16/02/17,42843,42782
KIOCL,EQ,502.85,14/11/17,12,09/02/17,43053,42775
KIRIINDUS,EQ,671.7,11/01/18,230,11/08/17,43111,42958
KIRLOSBROS,EQ,394.45,04/01/18,190.6,12/01/17,43104,42747
KIRLOSENG,EQ,454.3,26/12/17,321.2,18/01/17,43095,42753
KIRLOSIND,EQ,1700,01/11/17,800,23/01/17,43040,42758
KITEX,EQ,383.57,25/04/17,206,25/09/17,42850,43003
KKCL,EQ,2143.5,08/01/18,1601,25/09/17,43108,43003
KMSUGAR,EQ,37.5,08/02/17,16.7,08/12/17,42774,43077
KNRCON,EQ,349,27/12/17,165.5,16/01/17,43096,42751
KOHINOOR,EQ,95.75,08/01/18,58.55,10/08/17,43108,42957
KOKUYOCMLN,EQ,157,14/12/17,80,14/02/17,43083,42780
KOLTEPATIL,EQ,404.8,29/11/17,84.8,20/01/17,43068,42755
KOPRAN,EQ,102.45,12/04/17,51.1,01/02/17,42837,42767
KOTAKBANK,EQ,1115.05,18/10/17,708,11/01/17,43026,42746
KOTAKBKETF,EQ,275,03/01/18,188,11/01/17,43103,42746
KOTAKGOLD,EQ,279.7,19/10/17,246,10/07/17,43027,42926
KOTAKNIFTY,EQ,115.5,27/07/17,84.01,11/01/17,42943,42746
KOTAKNV20,EQ,54.55,25/10/17,32,27/01/17,43033,42762
KOTAKPSUBK,EQ,420,17/11/17,294.6,17/10/17,43056,43025
KOTARISUG,EQ,24.8,13/12/17,12.1,30/05/17,43082,42885
KOTHARIPET,EQ,36.25,01/12/17,20.3,30/05/17,43070,42885
KOTHARIPRO,EQ,248,27/12/17,164,11/08/17,43096,42958
KPIT,EQ,211.8,11/01/18,104.05,11/08/17,43111,42958
KPRMILL,EQ,884,08/06/17,530.15,13/01/17,42894,42748
KRBL,EQ,675,02/11/17,311.45,11/01/17,43041,42746
KREBSBIO,BE,169.75,05/01/18,73.5,22/03/17,43105,42816
KRIDHANINF,EQ,142.4,05/01/18,47.15,24/03/17,43105,42818
KSBPUMPS,EQ,928.5,29/12/17,598,20/03/17,43098,42814
KSCL,EQ,708,07/08/17,427.1,13/01/17,42954,42748
KSERASERA,BE,0.35,11/01/18,0.1,02/11/17,43111,43041
KSK,BE,19.65,11/01/18,6.2,05/09/17,43111,42983
KSL,EQ,469.05,20/06/17,317.55,11/01/17,42906,42746
KTIL,EQ,250,31/08/17,170.35,05/06/17,42978,42891
KTKBANK,EQ,181,02/06/17,111.7,24/01/17,42888,42759
KWALITY,EQ,168.8,20/04/17,95.2,05/09/17,42845,42983
L&TFH,EQ,213.85,24/10/17,93.2,23/01/17,43032,42758
LAKPRE,EQ,62,09/01/18,35.2,14/02/17,43109,42780
LAKSHMIEFL,BE,76.85,07/02/17,27,05/10/17,42773,43013
LAKSHVILAS,EQ,194.44,06/07/17,123.01,12/10/17,42922,43020
LALPATHLAB,EQ,1125,31/01/17,723.05,24/10/17,42766,43032
LAMBODHARA,EQ,89.3,07/02/17,52,22/08/17,42773,42969
LAOPALA,EQ,717.2,04/12/17,432.55,06/02/17,43073,42772
LASA,BE,214,04/01/18,126,28/09/17,43104,43006
LAURUSLABS,EQ,640,10/07/17,418.9,29/08/17,42926,42976
LAXMIMACH,EQ,6619,08/01/18,3650,23/02/17,43108,42789
LCCINFOTEC,BE,1.3,11/01/18,0.15,24/08/17,43111,42971
LEEL,EQ,340.35,17/02/17,166.1,14/08/17,42783,42961
LFIC,BE,118.1,08/08/17,51.8,16/01/17,42955,42751
LGBBROSLTD,EQ,1143.75,21/12/17,533.95,10/02/17,43090,42776
LIBERTSHOE,EQ,310,18/09/17,159.95,20/02/17,42996,42786
LICHSGFIN,EQ,794,20/06/17,513.05,23/01/17,42906,42758
LICNETFGSC,EQ,20.55,23/08/17,14,06/03/17,42970,42800
LICNETFN50,EQ,127,28/12/17,77,21/02/17,43097,42787
LICNETFSEN,EQ,416,05/01/18,234.5,09/02/17,43105,42775
LICNFNHGP,EQ,123.67,17/08/17,70.1,18/01/17,42964,42753
LINCOLN,EQ,256.8,29/03/17,145,11/08/17,42823,42958
LINCPEN,EQ,532.5,08/01/18,220,28/09/17,43108,43006
LINDEINDIA,EQ,564.9,08/01/18,351.5,17/01/17,43108,42752
LIQUIDBEES,EQ,1019.44,16/06/17,970,01/02/17,42902,42767
LITL,BE,4.6,08/02/17,0.7,01/09/17,42774,42979
LML,BE,14.3,12/01/17,7.1,18/12/17,42747,43087
LOKESHMACH,EQ,109.55,04/05/17,66.35,18/12/17,42859,43087
LOTUSEYE,BE,42.85,17/07/17,25.5,28/09/17,42933,43006
LOVABLE,EQ,283.8,15/06/17,215.25,31/05/17,42901,42886
LOWVOLIWIN,EQ,92.21,07/08/17,74.72,11/07/17,42954,42927
LPDC,BE,6.45,09/11/17,2.6,28/09/17,43048,43006
LSIL,BE,3.45,11/01/18,1.25,09/10/17,43111,43017
LT,EQ,1345.95,08/01/18,921.27,23/01/17,43108,42758
LTI,EQ,1229.8,02/01/18,656.3,01/02/17,43102,42767
LTTS,EQ,1154.7,04/01/18,712.25,30/06/17,43104,42916
LUMAXIND,EQ,2250,08/12/17,890.8,11/01/17,43077,42746
LUMAXTECH,EQ,874,19/12/17,415.55,27/02/17,43088,42793
LUPIN,EQ,1573.6,06/02/17,806.25,06/12/17,42772,43075
LUXIND,EQ,1569.4,09/01/18,650,14/03/17,43109,42808
LYCOS,EQ,10.4,12/06/17,4.75,12/12/17,42898,43081
LYKALABS,EQ,81.5,08/01/18,40,28/06/17,43108,42914
LYPSAGEMS,EQ,55.35,18/09/17,34.15,16/11/17,42996,43055
M&M,EQ,785.7,20/12/17,588.68,23/01/17,43089,42758
M&MFIN,EQ,495,09/01/18,263.3,24/01/17,43109,42759
M100,EQ,23.72,04/01/18,15.28,16/01/17,43104,42751
M50,EQ,103.45,02/11/17,75.9,28/02/17,43041,42794
MAANALU,EQ,171,11/01/18,38.9,20/01/17,43111,42755
MADHAV,EQ,86.6,04/01/18,51.4,11/08/17,43104,42958
MADHUCON,EQ,65.4,18/04/17,24.7,06/09/17,42843,42984
MADRASFERT,EQ,52.85,05/01/18,14.4,16/02/17,43105,42782
MAGADSUGAR,EQ,299.9,28/07/17,160,30/08/17,42944,42977
MAGMA,EQ,192,19/09/17,91.9,12/01/17,42997,42747
MAGNUM,EQ,22.7,14/07/17,3.1,21/03/17,42930,42815
MAHABANK,EQ,40.75,04/05/17,20.6,18/12/17,42859,43087
MAHASTEEL,EQ,196,24/01/17,55.95,28/06/17,42759,42914
MAHINDCIE,EQ,271.8,27/12/17,188.55,25/01/17,43096,42760
MAHLIFE,EQ,530,20/09/17,318.83,16/02/17,42998,42782
MAHLOG,EQ,499.5,11/01/18,405.1,17/11/17,43111,43056
MAHSCOOTER,EQ,3450,12/09/17,1583.05,20/01/17,42990,42755
MAHSEAMLES,EQ,552,11/01/18,264.5,13/01/17,43111,42748
MAITHANALL,EQ,984,09/01/18,342,12/01/17,43109,42747
MAJESCO,EQ,589.6,16/10/17,303.3,07/07/17,43024,42923
MALUPAPER,EQ,53,11/12/17,20,28/09/17,43080,43006
MANAKALUCO,EQ,17.25,11/01/18,4.8,11/01/17,43111,42746
MANAKCOAT,EQ,25.4,11/01/18,6.65,23/01/17,43111,42758
MANAKSIA,EQ,86.35,01/09/17,52.05,13/01/17,42979,42748
MANAKSTEEL,BE,54.35,01/11/17,9.1,11/01/17,43040,42746
MANALIPETC,EQ,49.4,24/04/17,30.2,11/08/17,42849,42958
MANAPPURAM,EQ,126.4,08/01/18,71.6,11/01/17,43108,42746
MANDHANA,BE,35.3,13/01/17,5.4,24/08/17,42748,42971
MANGALAM,EQ,225.7,29/12/17,127.05,07/08/17,43098,42954
MANGCHEFER,EQ,89,01/12/17,47.4,15/03/17,43070,42809
MANGLMCEM,EQ,430,10/01/18,263.2,31/01/17,43110,42766
MANGTIMBER,BE,51.75,21/12/17,26,11/08/17,43090,42958
MANINDS,EQ,152.75,05/01/18,45.1,16/02/17,43105,42782
MANINFRA,EQ,74.6,05/01/18,38.05,08/03/17,43105,42802
MANPASAND,EQ,512,15/09/17,269.05,12/01/17,42993,42747
MANUGRAPH,EQ,69.4,19/04/17,42.5,15/02/17,42844,42781
MARALOVER,EQ,61.4,29/12/17,31.35,11/01/17,43098,42746
MARATHON,EQ,666.25,01/01/18,192.45,31/01/17,43101,42766
MARICO,EQ,348.7,13/09/17,252.55,03/02/17,42991,42769
MARKSANS,EQ,58.25,11/04/17,34.2,18/12/17,42836,43087
MARUTI,EQ,9996.4,20/12/17,5642,20/01/17,43089,42755
MASFIN,EQ,701.95,24/10/17,565.05,13/11/17,43032,43052
MASKINVEST,BE,59.2,11/01/18,22.05,06/02/17,43111,42772
MASTEK,EQ,436.95,11/01/18,165,12/01/17,43111,42747
MATRIMONY,EQ,1024,21/09/17,775.55,28/09/17,42999,43006
MAWANASUG,EQ,144.8,11/09/17,54.35,13/01/17,42989,42748
MAXINDIA,EQ,164.4,15/02/17,120,08/01/18,42781,43108
MAXVIL,EQ,113.8,12/04/17,65.55,01/02/17,42837,42767
MAYURUNIQ,EQ,550.9,11/01/18,311,10/08/17,43111,42957
MAZDA,EQ,499.95,09/01/18,309.3,09/03/17,43109,42803
MBECL,BE,79.45,31/07/17,37.6,30/05/17,42947,42885
MBLINFRA,BE,62,19/01/17,20.9,09/08/17,42754,42956
MCDHOLDING,EQ,57.5,09/11/17,35.75,14/08/17,43048,42961
MCDOWELL-N,EQ,4005.15,05/01/18,1830.35,18/04/17,43105,42843
MCLEODRUSS,EQ,248.7,30/11/17,146.3,11/01/17,43069,42746
MCX,EQ,1258.85,11/04/17,896.7,06/12/17,42836,43075
MEGASOFT,BE,24.9,17/04/17,11.9,26/10/17,42842,43034
MEGH,EQ,129.4,07/11/17,36.15,23/05/17,43046,42878
MELSTAR,BE,4.65,12/01/17,2.85,10/01/18,42747,43110
MENONBE,EQ,123.75,08/01/18,66,15/03/17,43108,42809
MEP,EQ,150,10/07/17,38.35,16/02/17,42926,42782
MERCATOR,EQ,55.25,24/04/17,32.7,14/12/17,42849,43083
MERCK,EQ,1387.9,04/01/18,933,24/01/17,43104,42759
METALFORGE,BE,69,07/02/17,24,05/10/17,42773,43013
METKORE,EQ,7.05,21/08/17,2.5,26/07/17,42968,42942
MFSL,EQ,683.95,16/05/17,512.3,09/03/17,42871,42803
MGL,EQ,1377.5,03/11/17,831.25,18/01/17,43042,42753
MHRIL,EQ,490,10/07/17,261.4,11/01/17,42926,42746
MIC,BE,16,06/04/17,6.75,11/08/17,42831,42958
MIDCAPIWIN,EQ,83,11/12/17,53.25,11/01/17,43080,42746
MINDACORP,EQ,228.8,27/12/17,88.2,01/02/17,43096,42767
MINDAIND,EQ,1338.25,21/12/17,322.6,13/01/17,43090,42748
MINDTECK,EQ,104,30/01/17,63.65,28/09/17,42765,43006
MINDTREE,EQ,643.2,08/01/18,433.35,01/02/17,43108,42767
MIRCELECTR,EQ,64.7,20/12/17,11.5,24/08/17,43089,42971
MIRZAINT,EQ,183.65,11/09/17,84,13/04/17,42989,42838
MMFL,EQ,1219.5,05/01/18,437.55,13/01/17,43105,42748
MMTC,EQ,101.7,07/11/17,53.5,11/08/17,43046,42958
MOHITIND,EQ,66.7,04/01/18,36,13/11/17,43104,43052
MOHOTAIND,EQ,444,01/01/18,63.3,03/05/17,43101,42858
MOIL,EQ,285.85,24/10/17,147,25/05/17,43032,42880
MOLDTECH,BE,79.65,22/11/17,44,11/08/17,43061,42958
MOLDTKPAC,EQ,344.8,23/10/17,194.5,13/02/17,43031,42779
MONNETISPA,EQ,44.5,17/05/17,24,16/01/17,42872,42751
MONSANTO,EQ,2980,19/06/17,2155.6,19/09/17,42905,42997
MONTECARLO,EQ,664,10/01/18,361.9,09/02/17,43110,42775
MORARJEE,EQ,65,10/01/18,46.3,06/10/17,43110,43014
MOREPENLAB,EQ,44.15,27/12/17,14.7,11/08/17,43096,42958
MOSERBAER,EQ,8.55,11/01/17,3.95,18/12/17,42746,43087
MOTHERSUMI,EQ,395.6,20/12/17,214,23/01/17,43089,42758
MOTILALOFS,EQ,1588.4,08/01/18,517.05,11/01/17,43108,42746
MOTOGENFIN,EQ,58,11/12/17,24.1,12/09/17,43080,42990
MPHASIS,EQ,775,10/11/17,516,17/01/17,43049,42752
MPSLTD,EQ,773.75,16/01/17,555.25,14/08/17,42751,42961
MRF,EQ,74500,26/12/17,49577,22/02/17,43095,42788
MRO-TEK,BE,73.5,17/02/17,39.9,11/01/18,42783,43111
MRPL,EQ,146.7,31/10/17,97.3,31/01/17,43039,42766
MSPL,BE,26.1,11/01/18,12.1,22/03/17,43111,42816
MTEDUCARE,BE,139.7,25/01/17,52.45,11/08/17,42760,42958
MTNL,EQ,31.25,03/01/18,16.8,11/08/17,43103,42958
MUKANDENGG,EQ,70.4,15/05/17,33.7,31/01/17,42870,42766
MUKANDLTD,EQ,109.35,24/10/17,54.6,15/02/17,43032,42781
MUKTAARTS,EQ,120.1,22/06/17,72.4,11/08/17,42908,42958
MUNJALAU,EQ,98.35,05/01/18,45,23/01/17,43105,42758
MUNJALSHOW,EQ,313,09/01/18,184.05,23/05/17,43109,42878
MURUDCERA,EQ,58.5,28/08/17,29.4,11/01/17,42975,42746
MUTHOOTCAP,EQ,740,13/10/17,193.09,11/01/17,43021,42746
MUTHOOTFIN,EQ,525.5,13/09/17,285.2,11/01/17,42991,42746
N100,EQ,487.47,05/01/18,325,26/04/17,43105,42851
NACLIND,EQ,69.35,08/01/18,25.9,23/05/17,43108,42878
NAGAFERT,EQ,28.4,04/01/18,10.3,13/01/17,43104,42748
NAGAROIL,EQ,6.15,21/04/17,2.9,10/10/17,42846,43018
NAGREEKCAP,EQ,79.55,15/12/17,10.65,16/02/17,43084,42782
NAGREEKEXP,BE,61.2,28/11/17,26,11/08/17,43067,42958
NAHARCAP,EQ,225.5,28/12/17,92,16/01/17,43097,42751
NAHARINDUS,EQ,149.9,24/04/17,86.55,11/08/17,42849,42958
NAHARPOLY,EQ,78.4,01/01/18,49.1,14/08/17,43101,42961
NAHARSPING,EQ,164.35,07/02/17,98.35,28/09/17,42773,43006
NAKODA,BE,0.55,21/04/17,0.25,24/10/17,42846,43032
NATCOPHARM,EQ,1090,09/06/17,605.8,24/01/17,42895,42759
NATHBIOGEN,EQ,536.1,10/01/18,142.5,21/03/17,43110,42815
NATIONALUM,EQ,97.6,01/11/17,61.35,27/06/17,43040,42913
NATNLSTEEL,EQ,51.6,28/11/17,20.05,11/01/17,43067,42746
NAUKRI,EQ,1434.45,05/01/18,796.2,03/04/17,43105,42828
NAVINFLUOR,EQ,880,26/12/17,492.78,14/02/17,43095,42780
NAVKARCORP,EQ,247,12/05/17,155.5,16/02/17,42867,42782
NAVNETEDUL,EQ,193.5,12/06/17,115.05,18/01/17,42898,42753
NBCC,EQ,291.3,08/11/17,155.7,17/02/17,43047,42783
NBIFIN,EQ,2520,17/04/17,254.35,11/01/17,42842,42746
NBVENTURES,EQ,178.25,08/01/18,110.55,09/02/17,43108,42775
NCC,EQ,141.4,10/01/18,76.2,10/08/17,43110,42957
NCLIND,EQ,290,05/01/18,120,23/01/17,43105,42758
NDGL,EQ,2365,10/01/18,361,06/03/17,43110,42800
NDL,EQ,186.7,10/10/17,111.2,10/02/17,43018,42776
NDTV,EQ,78.8,07/02/17,35,29/08/17,42773,42976
NECCLTD,EQ,111.2,07/02/17,30.3,16/11/17,42773,43055
NECLIFE,EQ,43.65,20/04/17,23.8,11/08/17,42845,42958
NELCAST,EQ,109.2,30/11/17,47.1,31/01/17,43069,42766
NELCO,EQ,148.3,10/01/18,76.35,15/03/17,43110,42809
NESCO,EQ,587.6,08/09/17,400.2,23/01/17,42986,42758
NESTLEIND,EQ,8039.05,14/12/17,5828,31/01/17,43083,42766
NETWORK18,EQ,63.2,27/12/17,27.45,31/03/17,43096,42825
NEULANDLAB,EQ,1727,05/04/17,829.2,11/01/18,42830,43111
NEXTMEDIA,BE,29.2,14/02/17,16.15,05/09/17,42780,42983
NFL,EQ,89.45,15/05/17,42.4,12/01/17,42870,42747
NH,EQ,350,01/02/17,281.45,19/12/17,42767,43088
NHPC,EQ,34.5,04/01/18,26.25,28/11/17,43104,43067
NIACL,EQ,750,13/11/17,533.1,18/12/17,43052,43087
NIBL,EQ,45,15/05/17,27.5,14/08/17,42870,42961
NIF100IWIN,EQ,123,19/06/17,77,01/03/17,42905,42795
NIFTYBEES,EQ,1102.25,11/01/18,830,30/01/17,43111,42765
NIFTYEES,EQ,13050,26/12/17,8518,11/01/17,43095,42746
NIFTYIWIN,EQ,120,27/11/17,84,11/01/17,43066,42746
NIITLTD,EQ,119,18/09/17,71.8,01/02/17,42996,42767
NIITTECH,EQ,735,11/01/18,400.75,01/02/17,43111,42767
NILAINFRA,EQ,29.1,27/12/17,14.05,23/01/17,43096,42758
NILKAMAL,EQ,2275,11/05/17,1450,16/01/17,42866,42751
NIPPOBATRY,EQ,1140,08/01/18,805.1,17/08/17,43108,42964
NITCO,EQ,128.8,05/12/17,52,30/03/17,43074,42824
NITESHEST,EQ,23,09/01/18,7.05,17/02/17,43109,42783
NITINFIRE,EQ,32.35,07/02/17,3.6,31/08/17,42773,42978
NITINSPIN,EQ,144.9,08/05/17,76,31/01/17,42863,42766
NKIND,BE,84.9,29/11/17,32.5,17/11/17,43068,43056
NLCINDIA,EQ,122.9,23/03/17,83.1,12/01/17,42817,42747
NMDC,EQ,162.7,08/01/18,102.8,27/06/17,43108,42913
NOCIL,EQ,236.4,05/01/18,70.9,13/01/17,43105,42748
NOIDATOLL,EQ,17.15,14/09/17,8.15,18/08/17,42992,42965
NRAIL,EQ,503,09/01/18,223,07/04/17,43109,42832
NRBBEARING,EQ,182.3,27/12/17,102.65,01/02/17,43096,42767
NSIL,EQ,1511,27/12/17,760,11/01/17,43096,42746
NTL,BE,9.45,31/01/17,3.3,31/10/17,42766,43039
NTPC,EQ,188,27/10/17,153.15,29/05/17,43035,42884
NUCLEUS,EQ,602,01/12/17,236.2,23/03/17,43070,42817
NUTEK,EQ,2,08/12/17,0.55,23/10/17,43077,43031
NV20IWIN,EQ,56,14/12/17,37,25/01/17,43083,42760
OBEROIRLTY,EQ,561.95,11/01/18,302,27/01/17,43111,42762
OCCL,EQ,1599.7,04/01/18,777,11/01/17,43104,42746
OCL,EQ,1624,28/11/17,756,11/01/17,43067,42746
OFSS,EQ,4218.15,03/01/18,3113,11/01/17,43103,42746
OIL,EQ,388.95,10/01/18,257.1,30/06/17,43110,42916
OILCOUNTUB,EQ,66.5,11/01/18,39.1,14/08/17,43111,42961
OISL,BE,8.35,27/01/17,3.3,23/08/17,42762,42970
OMAXAUTO,EQ,109.65,04/01/18,62.05,27/09/17,43104,43005
OMAXE,EQ,235.45,10/01/18,159.05,11/01/17,43110,42746
OMKARCHEM,EQ,206,09/05/17,71.1,19/12/17,42864,43088
OMMETALS,EQ,84.45,03/11/17,38.6,22/03/17,43042,42816
ONELIFECAP,BE,35.9,23/10/17,17.55,14/03/17,43031,42808
ONGC,EQ,211.8,31/01/17,155.2,27/06/17,42766,42913
ONMOBILE,EQ,94.8,11/04/17,51.7,18/12/17,42836,43087
ONWARDTEC,EQ,169.9,17/10/17,64.55,16/02/17,43025,42782
OPTIEMUS,BE,254,11/01/18,36.4,16/10/17,43111,43024
OPTOCIRCUI,BE,12.3,07/04/17,6.8,05/10/17,42832,43013
ORBTEXP,EQ,190,05/01/18,116,23/05/17,43105,42878
ORCHIDPHAR,BE,40,18/04/17,16.65,06/09/17,42843,42984
ORICONENT,EQ,72.5,30/10/17,49.7,01/02/17,43038,42767
ORIENTABRA,EQ,67.4,22/11/17,26.7,24/08/17,43061,42971
ORIENTALTL,BE,22.9,13/10/17,5.75,16/01/17,43021,42751
ORIENTBANK,EQ,191,05/05/17,111,23/01/17,42860,42758
ORIENTBELL,EQ,374.8,19/09/17,155.25,15/02/17,42997,42781
ORIENTCEM,EQ,183.6,05/01/18,124.65,23/03/17,43105,42817
ORIENTHOT,EQ,54.35,10/01/18,22.25,20/01/17,43110,42755
ORIENTLTD,BE,233.95,28/12/17,58.3,22/02/17,43097,42788
ORIENTPPR,BE,181.9,10/01/18,52.3,11/01/18,43110,43111
ORIENTREF,EQ,186.3,08/01/18,110.95,07/02/17,43108,42773
ORISSAMINE,EQ,2500,11/01/17,1588,11/08/17,42746,42958
ORTEL,EQ,157.95,13/01/17,26,17/08/17,42748,42964
ORTINLABSS,BE,34.4,27/12/17,14.75,11/08/17,43096,42958
PAEL,BE,18.9,28/02/17,6.95,26/12/17,42794,43095
PAGEIND,EQ,25789.95,19/12/17,13680,19/04/17,43088,42844
PALASHSECU,BE,102.9,02/11/17,49,28/07/17,43041,42944
PALREDTEC,EQ,182.75,24/03/17,82.3,11/08/17,42818,42958
PANACEABIO,EQ,302.65,29/11/17,122,16/01/17,43068,42751
PANAMAPET,EQ,265,26/12/17,69.33,18/01/17,43095,42753
PANORAMUNI,EQ,15.6,25/04/17,6.7,11/08/17,42850,42958
PAPERPROD,EQ,373.8,09/01/18,200.95,26/09/17,43109,43004
PARABDRUGS,BE,12,23/10/17,5.5,03/10/17,43031,43011
PARACABLES,EQ,19.7,28/12/17,3.1,27/01/17,43097,42762
PARAGMILK,EQ,318.4,04/01/18,202,16/02/17,43104,42782
PARSVNATH,EQ,33.85,01/12/17,12.25,30/03/17,43070,42824
PATELENG,EQ,107,25/04/17,64.15,10/08/17,42850,42957
PATINTLOG,EQ,98,13/07/17,67,11/08/17,42929,42958
PATSPINLTD,EQ,44,14/11/17,10.55,12/01/17,43053,42747
PBAINFRA,BE,31.65,09/02/17,14.5,11/08/17,42775,42958
PCJEWELLER,EQ,543.6,11/01/18,176.95,15/02/17,43111,42781
PDMJEPAPER,EQ,34.1,10/10/17,18.1,10/03/17,43018,42804
PDPL,BE,32,21/04/17,16.25,17/11/17,42846,43056
PDSMFL,EQ,318.55,11/01/18,135.95,27/01/17,43111,42762
PDUMJEPULP,EQ,35.45,05/01/18,19.1,22/03/17,43105,42816
PEARLPOLY,EQ,53.7,09/01/18,24.6,01/02/17,43109,42767
PEL,EQ,3088.95,13/06/17,1661,02/02/17,42899,42768
PENIND,EQ,79.45,09/01/18,39.75,15/02/17,43109,42781
PENINLAND,EQ,44,08/01/18,14.1,13/01/17,43108,42748
PENPEBS,EQ,164.7,11/01/17,81.75,18/08/17,42746,42965
PERSISTENT,EQ,755,11/01/18,559,11/04/17,43111,42836
PETRONENGG,EQ,218,03/05/17,118,11/08/17,42858,42958
PETRONET,EQ,275.65,09/11/17,175.8,18/01/17,43048,42753
PFC,EQ,168.9,11/04/17,112.7,18/12/17,42836,43087
PFIZER,EQ,2095,29/12/17,1642,30/05/17,43098,42885
PFOCUS,EQ,135,05/01/18,69.15,11/01/17,43105,42746
PFS,EQ,50.75,15/05/17,34.6,13/12/17,42870,43082
PGEL,EQ,451,04/01/18,155,03/02/17,43104,42769
PGHH,EQ,9900,06/12/17,6611.15,14/03/17,43075,42808
PGIL,EQ,176.3,10/07/17,110,24/03/17,42926,42818
PHILIPCARB,EQ,1594,09/01/18,238.05,16/01/17,43109,42751
PHOENIXLTD,EQ,683,28/12/17,341.25,15/02/17,43097,42781
PIDILITIND,EQ,971.7,26/12/17,624.1,17/01/17,43095,42752
PIIND,EQ,1034,09/01/18,675,11/08/17,43109,42958
PILANIINVS,BE,3310,29/12/17,1435.55,13/01/17,43098,42748
PILITA,BE,20.2,10/05/17,10.3,22/08/17,42865,42969
PINCON,EQ,80.15,27/01/17,28.55,12/12/17,42762,43081
PIONDIST,EQ,254.4,12/06/17,127.35,10/05/17,42898,42865
PIONEEREMB,EQ,64.6,18/01/17,33.1,04/10/17,42753,43012
PITTILAM,EQ,118.6,20/12/17,46,11/08/17,43089,42958
PKTEA,EQ,440,11/01/18,140,31/08/17,43111,42978
PLASTIBLEN,EQ,334.4,06/07/17,219,14/12/17,42922,43083
PNB,EQ,231.45,26/10/17,120.15,11/01/17,43034,42746
PNBGILTS,EQ,64.7,07/02/17,41.2,18/12/17,42773,43087
PNBHOUSING,EQ,1717.65,30/08/17,800.2,17/01/17,42977,42752
PNC,BE,31.7,15/12/17,17.1,06/10/17,43084,43014
PNCINFRA,EQ,228.3,26/12/17,99.5,06/03/17,43095,42800
POCHIRAJU,EQ,10,11/01/17,4,23/08/17,42746,42970
PODDARHOUS,EQ,1645,11/12/17,870,26/04/17,43080,42851
PODDARMENT,EQ,359.45,13/11/17,211.75,16/01/17,43052,42751
POKARNA,EQ,323.6,25/04/17,196.6,27/09/17,42850,43005
POLARIS,EQ,407.1,09/01/18,153.6,01/02/17,43109,42767
POLYMED,EQ,633.15,20/03/17,191.2,04/09/17,42814,42982
POLYPLEX,EQ,602,10/01/18,355.5,17/02/17,43110,42783
PONNIERODE,EQ,259.7,11/01/17,149.5,29/12/17,42746,43098
POWERGRID,EQ,226.6,08/08/17,185.9,11/01/17,42955,42746
POWERMECH,EQ,922.25,03/01/18,389.15,10/03/17,43103,42804
PPAP,EQ,723.1,01/01/18,164.5,11/01/17,43101,42746
PRABHAT,EQ,257.9,18/12/17,93.4,24/05/17,43087,42879
PRADIP,EQ,3.7,11/01/18,1.5,14/08/17,43111,42961
PRAENG,EQ,20.3,10/01/18,7.5,23/08/17,43110,42970
PRAJIND,EQ,129.5,11/01/18,65,10/07/17,43111,42926
PRAKASH,EQ,238.5,09/01/18,60,11/01/17,43109,42746
PRAKASHCON,EQ,9.8,11/01/18,3.15,11/08/17,43111,42958
PRATIBHA,BE,15.75,11/01/17,5.65,16/10/17,42746,43024
PRECAM,EQ,168,16/01/17,95.4,11/08/17,42751,42958
PRECOT,EQ,116.3,28/11/17,65,07/06/17,43067,42893
PRECWIRE,EQ,324.65,19/12/17,112.25,13/01/17,43088,42748
PREMEXPLN,EQ,539,16/06/17,330,30/03/17,42902,42824
PREMIER,EQ,42.35,20/01/17,27.55,14/11/17,42755,43053
PREMIERPOL,EQ,65.6,03/10/17,26.05,10/03/17,43011,42804
PRESSMN,EQ,88,27/11/17,44,23/01/17,43066,42758
PRESTIGE,EQ,354.7,09/01/18,155.95,31/01/17,43109,42766
PRICOLLTD,EQ,137.55,03/01/18,75.75,23/05/17,43103,42878
PRIMESECU,EQ,66.95,19/12/17,23.6,15/02/17,43088,42781
PRISMCEM,EQ,145,05/01/18,88.15,20/01/17,43105,42755
PROVOGE,BE,11.1,14/12/17,3.5,11/09/17,43083,42989
PROZONINTU,EQ,78.4,12/12/17,32.7,09/03/17,43081,42803
PSB,EQ,72.3,05/05/17,44.85,19/10/17,42860,43027
PSL,EQ,7.95,03/03/17,2.7,12/09/17,42797,42990
PSPPROJECT,EQ,595,09/01/18,190,29/05/17,43109,42884
PSUBNKBEES,EQ,488,17/11/17,271.9,05/10/17,43056,43013
